Title,Company,City,Description,URL
Prise de rdv (secteur du bâtiment) salaire à partir de 4500 dh selon expérience+primes déplafonnées,BATISYNC,"14-04-2025 | Batisync             34.008859, -6.829482 - Casablanca",N/A,https://www.moncallcenter.ma/offre-emploi/batisync-prise-de-rdv-secteur-du-batiment-salaire-a-partir-de-4500-dh-selon-experience-primes-deplafonnees-143150
Commerciaux en télévente (débutants acceptés) / wekeend off.,Great Call,22-03-2025 | Great Call - Fes,N/A,https://www.moncallcenter.ma/offre-emploi/great-call-commerciaux-en-televente-debutants-acceptes-wekeend-off-141964
Marrakech : débutant(e)s et expérimenté!!!!!!! avec 7500 de salaire plus les primes,Kingcall Marrakech,18-03-2025 | KINGCALL - Marrakech,N/A,https://www.moncallcenter.ma/offre-emploi/kingcall-marrakech-marrakech-debutant-e-s-et-experimente-avec-7500-de-salaire-plus-les-primes-141623
Vous cherchez un poste stable !! avec un salaire motivant!! cette annonce est pour vous,Annarz Call,13-04-2025 | Annarz Call - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/annarz-call-vous-cherchez-un-poste-stable-avec-un-salaire-motivant-cette-annonce-est-pour-vous-143033
Commerciaux expérimentés en mutuelle santé,A&M Cherquaoui Courtage et Services,15-04-2025 | MC Courtage et Services - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/a-amp-m-cherquaoui-courtage-et-services-commerciaux-experimentes-en-mutuelle-sante-142786
Conseiller(ère) client chez adm value : accompagnez les clients d’un grand fournisseur d’énergie !,ADM Value,11-04-2025 | ADM Value Rabat 2 - Diour Jamaa - Rabat,N/A,https://www.moncallcenter.ma/offre-emploi/adm-value-conseiller-ere-client-chez-adm-value-accompagnez-les-clients-d-un-grand-fournisseur-d-energie-143196
Conseiller commercial en assurance santé,PHENIX ASSURANCES,09-04-2025 | PHENIX ASSURANCES - Fes,N/A,https://www.moncallcenter.ma/offre-emploi/phenix-assurances-conseiller-commercial-en-assurance-sante-142989
Nous recrutons des téléopérateurs hispanophones//salaire de 7000 dh + les primes,MF Call,12-04-2025 | MF Call - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/mf-call-nous-recrutons-des-teleoperateurs-hispanophones-salaire-de-7000-dh-les-primes-143232
Conseiller commerciaux sur casa pour vente de contrat fai(télécom) avec fixe+primes jusqu'à 14000dhs,Selectra,06-04-2025 | Selectra - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/selectra-conseiller-commerciaux-sur-casa-pour-vente-de-contrat-fai-telecom-avec-fixe-primes-jusqu-a-14000dhs-110406
Chargée de clientèle - parfaitement francophone - marrakech (formation 14/05),Simplify,11-04-2025 | SIMPLIFY - Marrakech,N/A,https://www.moncallcenter.ma/offre-emploi/simplify-chargee-de-clientele-parfaitement-francophone-marrakech-formation-14-05-143123
Téléconseiller(ère) pour la prise des rendez-vous en espagnol à tanger,Imperialcom,03-04-2025 | Imperialcom - Tanger,N/A,https://www.moncallcenter.ma/offre-emploi/imperialcom-teleconseiller-ere-pour-la-prise-des-rendez-vous-en-espagnol-a-tanger-142572
Téléconseiller(e) / télévendeur(se) nous avons besoin de 3 personnes,Call VPC,15-04-2025 | CALL VPC - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/call-vpc-teleconseiller-e-televendeur-se-nous-avons-besoin-de-3-personnes-137891
Recrutement conseillers en réception d'appels - site marina,Konecta Atlas,12-04-2025 | Marina - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/konecta-atlas-recrutement-conseillers-en-reception-d-appels-site-marina-135978
Qualification de fiches / débutants acceptés - centre d'appel,Data Call,15-04-2025 | Data Call - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/data-call-qualification-de-fiches-debutants-acceptes-centre-d-appel-139279
Urgent ! nous recherchons des télé opérateurs en prise de rdv énergie btob /5000dh+primes deplafonné,BSTC Group,15-04-2025 | BSTC Group - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/bstc-group-urgent-nous-recherchons-des-tele-operateurs-en-prise-de-rdv-energie-btob-5000dh-primes-deplafonne-142597
"On recrute en masse à ain atig : experts en assurance auto, santé et décennale",Les Mandarins Maroc,15-04-2025 | Les Mandarins Maroc - Temara,N/A,https://www.moncallcenter.ma/offre-emploi/les-mandarins-maroc-on-recrute-en-masse-a-ain-atig-experts-en-assurance-auto-sante-et-decennale-141409
"Rejoignez shorewise, et gagnez jusqu'à 6500dhs de base !",ShoreWise,23-03-2025 | ShoreWise - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/shorewise-rejoignez-shorewise-et-gagnez-jusqu-a-6500dhs-de-base-131475
Recrutement ouvert !agents hispanophones à casablanca,Informaticall,11-04-2025 | Informaticall - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/informaticall-recrutement-ouvert-agents-hispanophones-a-casablanca-143177
Rejoignez le leader des centres d'appel à marrakech !  ..   7500dh +les primes,Kingcall Marrakech,25-03-2025 | KINGCALL - Marrakech,N/A,https://www.moncallcenter.ma/offre-emploi/kingcall-marrakech-rejoignez-le-leader-des-centres-d-appel-a-marrakech-7500dh-les-primes-142100
Urgent !! des chargés d’affaires débutants ou expérimentés // 7000 dhs + primes // week-end off,MD CallCenter,15-04-2025 | MD CALL CENTER  - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/md-callcenter-urgent-des-charges-d-affaires-debutants-ou-experimentes-7000-dhs-primes-week-end-off-130425
Besoin urgent : conseillers commerciaux en assurance  (expérience exigée),Prévoyance Services,15-04-2025 | Prévoyance Services - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/prevoyance-services-besoin-urgent-conseillers-commerciaux-en-assurance-experience-exigee-139693
Chargé(e) de clientèle francophone en réception d'appels à marrakech/ 2000 dh prime de bienvenue,Menosys,15-04-2025 | Marrakech - Marrakech,N/A,https://www.moncallcenter.ma/offre-emploi/menosys-charge-e-de-clientele-francophone-en-reception-d-appels-a-marrakech-2000-dh-prime-de-bienvenue-141958
Boostez votre carrière chez foundever rabat – chargé de clientèle bilingue h/f,Foundever,13-04-2025 | Foundever - Arribat Center - Rabat,N/A,https://www.moncallcenter.ma/offre-emploi/foundever-boostez-votre-carriere-chez-foundever-rabat-charge-de-clientele-bilingue-h-f-141543
Urgent:  téléconseillers / téléconseillères en assurances ( mutuelle santé),Prévoyance Services,13-04-2025 | Prévoyance Services - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/prevoyance-services-urgent-teleconseillers-teleconseilleres-en-assurances-mutuelle-sante-132010
Téléconseiller(ère) pour la prise des rendez-vous en espagnol à tanger,Imperialcom,28-03-2025 | Imperialcom - Tanger,N/A,https://www.moncallcenter.ma/offre-emploi/imperialcom-teleconseiller-ere-pour-la-prise-des-rendez-vous-en-espagnol-a-tanger-142348
!!! besoin d'experts dans la prise de rdv rénovation d'ampleur: 5500dhs+primes,BSTC Group,15-04-2025 | BSTC Group - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/bstc-group-besoin-d-experts-dans-la-prise-de-rdv-renovation-d-ampleur-5500dhs-primes-143351
Asesores de servicing al cliente hispanohablantes //7000dh+primas,MF Call,15-04-2025 | MF Call - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/mf-call-asesores-de-servicing-al-cliente-hispanohablantes-7000dh-primas-143412
Recrutement immédiat sur casablanca : téléopérateurs hispanophones,MF Call,05-04-2025 | MF Call - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/mf-call-recrutement-immediat-sur-casablanca-teleoperateurs-hispanophones-142764
Teleconseiller fr en energie renouvelable - pv - besoin immediat,ELMI,13-04-2025 | ELMI CALL HASSAN 1ER - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/elmi-teleconseiller-fr-en-energie-renouvelable-pv-besoin-immediat-139571
Vous avez une 1ère expérience en émission d'appel ? rejoignez un opérateur téléphonie de renom !,Digismart,25-03-2025 | Digismart - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/digismart-vous-avez-une-1ere-experience-en-emission-d-appel-rejoignez-un-operateur-telephonie-de-renom-140006
Nous recrutons des télévendeur avec expérience salaire fixe 7000dh + primes deplafonnées cnss et mut,A2S Invest,09-04-2025 | A2S Invest - Rabat,N/A,https://www.moncallcenter.ma/offre-emploi/a2s-invest-nous-recrutons-des-televendeur-avec-experience-salaire-fixe-7000dh-primes-deplafonnees-cnss-et-mut-141429
Conseiller(ère) commercial(e) en énergie - comparateur d'offres,ADM Value,15-04-2025 | ADM Value Rabat 1 - Agdal - Rabat,N/A,https://www.moncallcenter.ma/offre-emploi/adm-value-conseiller-ere-commercial-e-en-energie-comparateur-d-offres-139674
Commercial(e) expert(e) en mutuelle santé[7000dh+primes déplafonnées],Kleber Assurances Conseils,07-04-2025 | Kleber Assurances Conseils - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/kleber-assurances-conseils-commercial-e-expert-e-en-mutuelle-sante-7000dh-primes-deplafonnees-142858
Expert en btob salaire 5000 dhs fixe + primes déplafonnées (led),Lead environnement,15-04-2025 | Lead environnement - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/lead-environnement-expert-en-btob-salaire-5000-dhs-fixe-primes-deplafonnees-led-142157
Opportunité à saisir rapidement ! qualification des fiches clients / débutants acceptés  !,Digital Up,15-04-2025 | DigitalUp Maarif - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/digital-up-opportunite-a-saisir-rapidement-qualification-des-fiches-clients-debutants-acceptes-130402
Téléconseiller b2b - prise de rdv,Booster Call,20-03-2025 | El Jadida - El jadida,N/A,https://www.moncallcenter.ma/offre-emploi/booster-call-teleconseiller-b2b-prise-de-rdv-141837
Téléconseillers(ères) pour mission de recouvrement.,Great Call,25-03-2025 | Great Call - Fes,N/A,https://www.moncallcenter.ma/offre-emploi/great-call-teleconseillers-eres-pour-mission-de-recouvrement-142125
Conseillers clients en réception d'appel à yaacoub al mansour,Foundever,15-04-2025 | Foundever Casa - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/foundever-conseillers-clients-en-reception-d-appel-a-yaacoub-al-mansour-143269
Recrutement massif ! avec ou sans expériences ? 5000dh+primes déplafonnées,Right Place Call Morocco,11-04-2025 | Right Place Call Morocco - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/right-place-call-morocco-recrutement-massif-avec-ou-sans-experiences-5000dh-primes-deplafonnees-140604
Marrakech vous êtes débutants à la recherche d'une 1ère expérience ? ce poste est pour vous,France Rénovation,22-03-2025 | France Rénovation - Marrakech,N/A,https://www.moncallcenter.ma/offre-emploi/france-renovation-marrakech-vous-etes-debutants-a-la-recherche-d-une-1ere-experience-ce-poste-est-pour-vous-141909
Conseillers commerciaux en prise de rendez-vous - rabat,Marketing Call Center,15-04-2025 | Marketing Call Center - Rabat,N/A,https://www.moncallcenter.ma/offre-emploi/marketing-call-center-conseillers-commerciaux-en-prise-de-rendez-vous-rabat-132856
Conseiller commercial en métier de la vente,Unifitel,15-04-2025 | Unifitel - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/unifitel-conseiller-commercial-en-metier-de-la-vente-141880
Commercial expert en assurance santé,PHENIX ASSURANCES,15-04-2025 | PHENIX ASSURANCES - Fes,N/A,https://www.moncallcenter.ma/offre-emploi/phenix-assurances-commercial-expert-en-assurance-sante-143383
"Dynamique et ambitieux ? devenez conseiller en assurance dès aujourd'hui !""",2CA Business,15-04-2025 | 2CA Business - Kenitra,N/A,https://www.moncallcenter.ma/offre-emploi/2ca-business-dynamique-et-ambitieux-devenez-conseiller-en-assurance-des-aujourd-hui-quot-139753
Lh phone marrakech recrute 10 téléconseillers hispanophones,LH Phone,31-03-2025 | LH PHONE  - Marrakech,N/A,https://www.moncallcenter.ma/offre-emploi/lh-phone-lh-phone-marrakech-recrute-10-teleconseillers-hispanophones-140413
Téléconseillers débutants ou expérimentés,Right Place Call Morocco,11-04-2025 | Right Place Call Morocco - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/right-place-call-morocco-teleconseillers-debutants-ou-experimentes-137873
Téléconseiller(ère) pour prise des rendez-vous en français à tanger,Imperialcom,28-03-2025 | Imperialcom - Tanger,N/A,https://www.moncallcenter.ma/offre-emploi/imperialcom-teleconseiller-ere-pour-prise-des-rendez-vous-en-francais-a-tanger-142355
Débutants ou expérimentés dans les centres d'appels venez passer un entretien,CMS,10-04-2025 | CMS FACTORY - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/cms-debutants-ou-experimentes-dans-les-centres-d-appels-venez-passer-un-entretien-138822
Foundever recrute des télévendeurs pour son site basé à yaacoub al mansour,Foundever,15-04-2025 | Foundever Casa - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/foundever-foundever-recrute-des-televendeurs-pour-son-site-base-a-yaacoub-al-mansour-143329
Marrakech : recrutement immédiat - prise de rendez-vous!!!!!   7500dh+primes,Kingcall Marrakech,20-03-2025 | KINGCALL - Marrakech,N/A,https://www.moncallcenter.ma/offre-emploi/kingcall-marrakech-marrakech-recrutement-immediat-prise-de-rendez-vous-7500dh-primes-141861
Postulez maintenant : téléopérateur de qualification de fiches. expérience non exigée,Expert Call Center,15-04-2025 | Expert Call Center - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/expert-call-center-postulez-maintenant-teleoperateur-de-qualification-de-fiches-experience-non-exigee-141083
Devenez notre expert en assurance emprunteur et transformez des demande de devis en opportunités !,ADM Value,07-04-2025 | ADM Value Rabat 3 - Agdal - Rabat,N/A,https://www.moncallcenter.ma/offre-emploi/adm-value-devenez-notre-expert-en-assurance-emprunteur-et-transformez-des-demande-de-devis-en-opportunites-141454
Opération qualification des fiches en français débutant,Imperialcom,02-04-2025 | Imperialcom - Tanger,N/A,https://www.moncallcenter.ma/offre-emploi/imperialcom-operation-qualification-des-fiches-en-francais-debutant-142531
Gestionnaire en assurance parfaitement francophone en réception d'appel- 2000 dhs prime de bienvenue,Teleperformance,14-04-2025 | Centre Soleil - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/teleperformance-gestionnaire-en-assurance-parfaitement-francophone-en-reception-d-appel-2000-dhs-prime-de-bienvenue-139504
Commercial expert en assurance santé,PHENIX ASSURANCES,09-04-2025 | PHENIX ASSURANCES - Fes,N/A,https://www.moncallcenter.ma/offre-emploi/phenix-assurances-commercial-expert-en-assurance-sante-143029
Nous recrutons !! ne manquez pas cette opportunité et postulez - 4000dhs + 500 d’assiduité,Willberson Group,16-03-2025 | Willberson Group - Casablanca,N/A,https://www.moncallcenter.ma/offre-emploi/willberson-group-nous-recrutons-ne-manquez-pas-cette-opportunite-et-postulez-4000dhs-500-d-assiduite-141397
Commercial téléphonique – 7 000 mad fixe + primes illimitées (marché de l'art & l’antiquité),AS Shop,15-04-2025 | AS Shop - Marrakech,N/A,https://www.moncallcenter.ma/offre-emploi/as-shop-commercial-telephonique-7-000-mad-fixe-primes-illimitees-marche-de-l-art-amp-l-antiquite-143403
Rejoignez-nous ! soyez nombreux à intégrer shy performance,SHY Performance,15-04-2025 | SHY PERFORMANCE - Agadir,N/A,https://www.moncallcenter.ma/offre-emploi/shy-performance-rejoignez-nous-soyez-nombreux-a-integrer-shy-performance-132817
"Access, c'est rejoindre nos collaborateurs dans une aventure humaine pleine de sens",Valtel,15-04-2025 | Access Téléservices - Rabat,N/A,https://www.moncallcenter.ma/offre-emploi/valtel-access-c-est-rejoindre-nos-collaborateurs-dans-une-aventure-humaine-pleine-de-sens-143058
Marrakech : débutant(e)s et expérimenté!!!!!!! avec 7500 de salaire plus les primes,Kingcall Marrakech,19-03-2025 | KINGCALL - Marrakech,N/A,https://www.moncallcenter.ma/offre-emploi/kingcall-marrakech-marrakech-debutant-e-s-et-experimente-avec-7500-de-salaire-plus-les-primes-141790
Expert(e) en vente par téléphone – rejoignez notre agence de marketing digital !,Digital Media Africa,11-04-2025 | Digital Media Africa - Marrakech,N/A,https://www.moncallcenter.ma/offre-emploi/digital-media-africa-expert-e-en-vente-par-telephone-rejoignez-notre-agence-de-marketing-digital-138551
Assistant commercial b2b,Booster Call,02-04-2025 | El Jadida - El jadida,N/A,https://www.moncallcenter.ma/offre-emploi/booster-call-assistant-commercial-b2b-142566
"Le printemps est là, et nous aussi !",RT Group,15-04-2025 | RT Group - Agadir,N/A,https://www.moncallcenter.ma/offre-emploi/rt-group-le-printemps-est-la-et-nous-aussi-142533
Nous recrutons pour la prise des rendez-vous charpente,MDK CALL,21-03-2025 | MDK CALL - Marrakech,N/A,https://www.moncallcenter.ma/offre-emploi/mdk-call-nous-recrutons-pour-la-prise-des-rendez-vous-charpente-141922
Foundever recrute des conseillers clients pour un projet innovant dans le domaine de logistique,Foundever,15-04-2025 | Foundever - Arribat Center - Rabat,N/A,https://www.moncallcenter.ma/offre-emploi/foundever-foundever-recrute-des-conseillers-clients-pour-un-projet-innovant-dans-le-domaine-de-logistique-140952
